days,id,lastUpdatedAt,predictedEnd,recovery,during.bounds,during.lower,during.upper,sleep.id,sleep.naps,sleep.needBreakdown,sleep.qualityDuration,sleep.score,sleep.sleeps,sleep.state,strain.averageHeartRate,strain.kilojoules,strain.maxHeartRate,strain.rawScore,strain.score,strain.state,strain.workouts,recovery.blackoutUntil,recovery.calibrating,recovery.heartRateVariabilityRmssd,recovery.id,recovery.responded,recovery.restingHeartRate,recovery.score,recovery.state,recovery.surveyResponseId,recovery.timestamp,sleep.needBreakdown.baseline,sleep.needBreakdown.debt,sleep.needBreakdown.naps,sleep.needBreakdown.strain,sleep.needBreakdown.total
['2020-04-01'],26271980,2020-04-02T14:08:20.478471+00:00,2020-04-02T02:13:32.619+00:00,,[),2020-04-01T02:13:00+00:00,2020-04-02T05:30:00+00:00,59897030.0,[],,35468570.0,100.0,"[{'cyclesCount': 7, 'disturbanceCount': 25, 'during': {'bounds': '[)', 'lower': '2020-04-01T02:13:00+00:00', 'upper': '2020-04-01T13:45:00+00:00'}, 'id': 59897030, 'inBedDuration': 41518710, 'isNap': False, 'latencyDuration': 88440, 'lightSleepDuration': 19492360, 'noDataDuration': 0, 'qualityDuration': 35468570, 'remSleepDuration': 8197936, 'respiratoryRate': 14.5605, 'responded': False, 'score': 100, 'sleepConsistency': 55, 'sleepEfficiency': 0.856103, 'slowWaveSleepDuration': 7778274, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 6094800}]",complete,66.0,11440.6,142.0,0.000505735536521437,4.89670282607128,,[],,False,0.0545111,27298718.0,False,61.0,63.0,complete,,2020-04-01T13:45:00+00:00,28607080.0,183902.0,0.0,1970357.0,30761341.0
['2020-04-02'],26372259,2020-04-03T14:01:46.503843+00:00,2020-04-03T02:13:00+00:00,,[),2020-04-02T05:30:00+00:00,2020-04-03T05:35:40.544+00:00,60134483.0,[],,26760481.0,93.0,"[{'cyclesCount': 4, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2020-04-02T05:30:00+00:00', 'upper': '2020-04-02T13:54:00+00:00'}, 'id': 60134483, 'inBedDuration': 30239734, 'isNap': False, 'latencyDuration': 329727, 'lightSleepDuration': 15197536, 'noDataDuration': 0, 'qualityDuration': 26760481, 'remSleepDuration': 5316046, 'respiratoryRate': 14.6484, 'responded': False, 'score': 93, 'sleepConsistency': 61, 'sleepEfficiency': 0.8947, 'slowWaveSleepDuration': 6246899, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3515125}]",complete,71.0,13165.6,171.0,0.0077331348489334,13.4667758176158,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 127, 'cumulativeWorkoutStrain': 13.3461, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-02T17:00:00+00:00', 'upper': '2020-04-02T18:25:00+00:00'}, 'gpsEnabled': False, 'id': 60189993, 'kilojoules': 2685, 'maxHeartRate': 171, 'rawScore': 0.00484570383936806, 'responded': False, 'score': 11.3582446822477, 'source': 'user', 'sportId': 48, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [397060, 1020899, 1505406, 1911068, 265321, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 114, 'cumulativeWorkoutStrain': 8.5621, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-02T15:15:00+00:00', 'upper': '2020-04-02T16:45:00+00:00'}, 'gpsEnabled': False, 'id': 60178236, 'kilojoules': 1903.27, 'maxHeartRate': 162, 'rawScore': 0.00266275953376866, 'responded': False, 'score': 8.56207700101804, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [656571, 1900543, 2121588, 706557, 15381, 0]}]",,False,0.0498026,27403692.0,False,60.0,53.0,complete,,2020-04-02T13:54:00+00:00,28606608.0,0.0,0.0,186835.0,28793443.0
['2020-04-03'],26473183,2020-04-04T09:21:44.519161+00:00,2020-04-04T05:30:00+00:00,,[),2020-04-03T05:35:40.544+00:00,2020-04-04T06:49:20.748+00:00,60370546.0,[],,24416533.0,77.0,"[{'cyclesCount': 4, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2020-04-03T05:35:40.544+00:00', 'upper': '2020-04-03T13:04:10.402+00:00'}, 'id': 60370546, 'inBedDuration': 26909858, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 10781337, 'noDataDuration': 0, 'qualityDuration': 24416533, 'remSleepDuration': 7809960, 'respiratoryRate': 14.1211, 'responded': False, 'score': 77, 'sleepConsistency': 74, 'sleepEfficiency': 0.907345, 'slowWaveSleepDuration': 5825236, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2520912}]",complete,65.0,11294.5,166.0,0.00245929263582215,8.25221543795385,,[],,False,0.0504772,27509313.0,False,57.0,50.0,complete,,2020-04-03T13:04:11.363+00:00,28606135.0,1287276.0,0.0,1634524.0,31527936.0
['2020-04-04'],26523514,2020-04-05T18:53:37.299678+00:00,2020-04-05T05:35:40.544+00:00,,[),2020-04-04T06:49:20.748+00:00,2020-04-05T06:44:15.098+00:00,60516613.0,"[{'cyclesCount': 2, 'disturbanceCount': 10, 'during': {'bounds': '[)', 'lower': '2020-04-04T14:47:09.703+00:00', 'upper': '2020-04-04T18:39:32.455+00:00'}, 'id': 60673472, 'inBedDuration': 13942752, 'isNap': True, 'latencyDuration': 78828, 'lightSleepDuration': 4414159, 'noDataDuration': 0, 'qualityDuration': 12314635, 'remSleepDuration': 4176394, 'respiratoryRate': 14.4141, 'responded': False, 'score': 30, 'sleepConsistency': 10, 'sleepEfficiency': 0.88825, 'slowWaveSleepDuration': 3724082, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1643037}]",,5473015.0,17.0,"[{'cyclesCount': 1, 'disturbanceCount': 1, 'during': {'bounds': '[)', 'lower': '2020-04-04T06:49:20.748+00:00', 'upper': '2020-04-04T08:29:38.51+00:00'}, 'id': 60516613, 'inBedDuration': 6017762, 'isNap': False, 'latencyDuration': 98053, 'lightSleepDuration': 3484410, 'noDataDuration': 0, 'qualityDuration': 5473015, 'remSleepDuration': 870139, 'respiratoryRate': 15.9375, 'responded': False, 'score': 17, 'sleepConsistency': 34, 'sleepEfficiency': 0.924541, 'slowWaveSleepDuration': 1118466, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 550561}]",complete,76.0,10866.7,188.0,0.00560275101300818,12.0849434096311,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 122, 'cumulativeWorkoutStrain': 11.9774, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-04T09:10:00+00:00', 'upper': '2020-04-04T10:25:00+00:00'}, 'gpsEnabled': False, 'id': 60524691, 'kilojoules': 2217.99, 'maxHeartRate': 188, 'rawScore': 0.0054814765206797, 'responded': False, 'score': 11.9774130913398, 'source': 'user', 'sportId': 48, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [916161, 1078581, 922852, 690215, 621951, 271099]}]",,False,0.0918094,27564044.0,False,58.0,66.0,complete,,2020-04-04T08:29:39.471+00:00,28605663.0,3289651.0,0.0,464523.0,32359838.0
['2020-04-05'],26689768,2020-04-06T16:42:49.846965+00:00,2020-04-06T06:44:15.098+00:00,,[),2020-04-05T06:44:15.098+00:00,2020-04-06T07:09:00+00:00,60903865.0,[],,37776491.0,100.0,"[{'cyclesCount': 7, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2020-04-05T06:44:15.098+00:00', 'upper': '2020-04-05T17:48:29.792+00:00'}, 'id': 60903865, 'inBedDuration': 39854694, 'isNap': False, 'latencyDuration': 73059, 'lightSleepDuration': 14715263, 'noDataDuration': 0, 'qualityDuration': 37776491, 'remSleepDuration': 13063443, 'respiratoryRate': 14.5898, 'responded': False, 'score': 100, 'sleepConsistency': 33, 'sleepEfficiency': 0.949596, 'slowWaveSleepDuration': 9997785, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2114691}]",complete,64.0,10023.4,151.0,0.000551000767339421,4.98180926609883,,[],,False,0.0554294,27744250.0,False,58.0,59.0,complete,,2020-04-05T17:49:01.515+00:00,28605191.0,11871154.0,12314635.0,1206462.0,29368172.0
['2020-04-06'],26743599,2020-04-07T16:44:33.752954+00:00,2020-04-07T06:44:15.098+00:00,,[),2020-04-06T07:09:00+00:00,2020-04-07T02:42:41.151+00:00,61029767.0,[],,15105975.0,52.0,"[{'cyclesCount': 3, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2020-04-06T07:09:00+00:00', 'upper': '2020-04-06T12:00:00+00:00'}, 'id': 61029767, 'inBedDuration': 17459201, 'isNap': False, 'latencyDuration': 209565, 'lightSleepDuration': 4895421, 'noDataDuration': 0, 'qualityDuration': 15105975, 'remSleepDuration': 6367156, 'respiratoryRate': 14.5605, 'responded': False, 'score': 52, 'sleepConsistency': 53, 'sleepEfficiency': 0.875727, 'slowWaveSleepDuration': 3843398, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2368773}]",complete,73.0,10282.9,173.0,0.00529586591302451,11.8062779285894,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 123, 'cumulativeWorkoutStrain': 7.5189, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-06T12:20:00+00:00', 'upper': '2020-04-06T13:00:00+00:00'}, 'gpsEnabled': False, 'id': 61120794, 'kilojoules': 1133.81, 'maxHeartRate': 173, 'rawScore': 0.00199669391322253, 'responded': False, 'score': 7.51887930446753, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [242288, 595045, 661381, 718091, 183608, 0]}]",,False,0.055164,27801795.0,False,50.0,50.0,complete,,2020-04-06T12:00:00+00:00,28604984.0,0.0,0.0,191290.0,28796275.0
['2020-04-07'],26890092,2020-04-08T15:22:39.497202+00:00,2020-04-08T02:42:41.151+00:00,,[),2020-04-07T02:42:41.151+00:00,2020-04-08T06:00:00+00:00,61372382.0,[],,43148596.0,100.0,"[{'cyclesCount': 9, 'disturbanceCount': 24, 'during': {'bounds': '[)', 'lower': '2020-04-07T02:42:41.151+00:00', 'upper': '2020-04-07T15:50:28.459+00:00'}, 'id': 61372382, 'inBedDuration': 47267308, 'isNap': False, 'latencyDuration': 108627, 'lightSleepDuration': 22099858, 'noDataDuration': 0, 'qualityDuration': 43148596, 'remSleepDuration': 10059403, 'respiratoryRate': 14.4727, 'responded': False, 'score': 100, 'sleepConsistency': 28, 'sleepEfficiency': 0.914966, 'slowWaveSleepDuration': 10989335, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 4169709}]",complete,75.0,16216.5,182.0,0.0123627613457657,15.6444203315994,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 131, 'cumulativeWorkoutStrain': 15.3033, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-07T22:45:00+00:00', 'upper': '2020-04-08T00:00:00+00:00'}, 'gpsEnabled': False, 'id': 61445403, 'kilojoules': 2626.11, 'maxHeartRate': 164, 'rawScore': 0.00437433921149276, 'responded': False, 'score': 10.8398140362376, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [81711, 333572, 2411913, 1598684, 74020, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 141, 'cumulativeWorkoutStrain': 13.1634, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-07T21:40:00+00:00', 'upper': '2020-04-07T22:45:00+00:00'}, 'gpsEnabled': False, 'id': 61445213, 'kilojoules': 2892.16, 'maxHeartRate': 182, 'rawScore': 0.00717321121168514, 'responded': False, 'score': 13.1633534470301, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [145196, 356644, 819990, 1271805, 1293916, 12497]}]",,False,0.0420309,27954306.0,False,61.0,40.0,complete,,2020-04-07T15:52:46.886+00:00,28604512.0,6865083.0,0.0,1131196.0,36600792.0
['2020-04-08'],26984222,2020-04-09T15:30:43.526569+00:00,2020-04-09T02:42:41.151+00:00,,[),2020-04-08T06:00:00+00:00,2020-04-09T06:27:41.405+00:00,61603540.0,[],,24566415.0,79.0,"[{'cyclesCount': 3, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2020-04-08T06:00:00+00:00', 'upper': '2020-04-08T13:58:00+00:00'}, 'id': 61603540, 'inBedDuration': 28678575, 'isNap': False, 'latencyDuration': 178802, 'lightSleepDuration': 17119490, 'noDataDuration': 0, 'qualityDuration': 24566415, 'remSleepDuration': 2190594, 'respiratoryRate': 15.293, 'responded': False, 'score': 79, 'sleepConsistency': 54, 'sleepEfficiency': 0.861986, 'slowWaveSleepDuration': 5256331, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 4142787}]",complete,78.0,10795.8,180.0,0.00642107197096077,12.7180331099954,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 131, 'cumulativeWorkoutStrain': 12.45, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-08T18:19:00+00:00', 'upper': '2020-04-08T19:38:00+00:00'}, 'gpsEnabled': False, 'id': 61651393, 'kilojoules': 2874.52, 'maxHeartRate': 180, 'rawScore': 0.00604892113488402, 'responded': False, 'score': 12.450018936271, 'source': 'user', 'sportId': 39, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '+0000', 'zones': [325882, 810418, 1175672, 1646713, 770004, 10575]}]",,False,0.0582572,28052815.0,False,60.0,59.0,complete,,2020-04-08T13:58:00+00:00,28604040.0,0.0,0.0,2474716.0,31078757.0
['2020-04-09'],27086459,2020-04-10T20:31:27.688813+00:00,2020-04-10T06:00:00+00:00,,[),2020-04-09T06:27:41.405+00:00,2020-04-10T08:38:28.575+00:00,61860117.0,"[{'cyclesCount': 0, 'disturbanceCount': 4, 'during': {'bounds': '[)', 'lower': '2020-04-09T20:00:00+00:00', 'upper': '2020-04-09T21:30:00+00:00'}, 'id': 61913665, 'inBedDuration': 5398683, 'isNap': True, 'latencyDuration': 119201, 'lightSleepDuration': 4113867, 'noDataDuration': 0, 'qualityDuration': 4864653, 'remSleepDuration': 0, 'respiratoryRate': 15, 'responded': False, 'score': 15, 'sleepConsistency': 17, 'sleepEfficiency': 0.921426, 'slowWaveSleepDuration': 750786, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 540950}]",,27001030.0,80.0,"[{'cyclesCount': 5, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2020-04-09T06:27:41.405+00:00', 'upper': '2020-04-09T14:54:59.166+00:00'}, 'id': 61860117, 'inBedDuration': 30437761, 'isNap': False, 'latencyDuration': 107666, 'lightSleepDuration': 10483031, 'noDataDuration': 0, 'qualityDuration': 27001030, 'remSleepDuration': 9700404, 'respiratoryRate': 14.3848, 'responded': False, 'score': 80, 'sleepConsistency': 66, 'sleepEfficiency': 0.890239, 'slowWaveSleepDuration': 6817595, 'source': 'auto+user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3472795}]",complete,66.0,11728.6,164.0,0.002784032180184,8.7429164141541,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 111, 'cumulativeWorkoutStrain': 8.4701, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-09T22:05:00+00:00', 'upper': '2020-04-09T23:45:00+00:00'}, 'gpsEnabled': False, 'id': 61931599, 'kilojoules': 1879.62, 'maxHeartRate': 164, 'rawScore': 0.00260178492303316, 'responded': False, 'score': 8.47006758553455, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [1297800, 2332119, 1634217, 665221, 70176, 0]}]",,False,0.0771468,28162996.0,False,55.0,83.0,complete,,2020-04-09T14:56:47.793+00:00,28603569.0,3861481.0,0.0,1391292.0,33856343.0
['2020-04-10'],27203502,2020-04-11T22:26:42.714608+00:00,2020-04-11T06:27:41.405+00:00,,[),2020-04-10T08:38:28.575+00:00,2020-04-11T07:45:31.56+00:00,62150756.0,[],,23805506.0,85.0,"[{'cyclesCount': 5, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2020-04-10T08:38:28.575+00:00', 'upper': '2020-04-10T15:51:46.074+00:00'}, 'id': 62150756, 'inBedDuration': 25997499, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 10497403, 'noDataDuration': 0, 'qualityDuration': 23805506, 'remSleepDuration': 7119906, 'respiratoryRate': 14.8242, 'responded': False, 'score': 85, 'sleepConsistency': 55, 'sleepEfficiency': 0.915684, 'slowWaveSleepDuration': 6188197, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2221514}]",complete,69.0,12264.8,172.0,0.00756778519236944,13.3780609804994,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 122, 'cumulativeWorkoutStrain': 13.1284, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-10T23:40:00+00:00', 'upper': '2020-04-11T00:26:00+00:00'}, 'gpsEnabled': False, 'id': 62184183, 'kilojoules': 1285.5, 'maxHeartRate': 172, 'rawScore': 0.0022867363565993, 'responded': False, 'score': 7.98334105961026, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '+0000', 'zones': [225943, 838258, 896899, 573896, 224944, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 139, 'cumulativeWorkoutStrain': 11.3343, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-10T22:08:00+00:00', 'upper': '2020-04-10T23:00:00+00:00'}, 'gpsEnabled': False, 'id': 62177522, 'kilojoules': 2188.24, 'maxHeartRate': 172, 'rawScore': 0.0048230418137723, 'responded': False, 'score': 11.3342819407339, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [14459, 331649, 864211, 1244934, 665221, 0]}]",,False,0.0651563,28284081.0,False,53.0,69.0,complete,,2020-04-10T15:51:47.035+00:00,28603097.0,3677541.0,4864653.0,528400.0,27944385.0
['2020-04-11'],27308150,2020-04-12T17:09:54.948755+00:00,2020-04-12T07:45:31.56+00:00,,[),2020-04-11T07:45:31.56+00:00,2020-04-12T07:35:00.019+00:00,62426035.0,"[{'cyclesCount': 1, 'disturbanceCount': 3, 'during': {'bounds': '[)', 'lower': '2020-04-11T19:45:00+00:00', 'upper': '2020-04-11T21:00:00+00:00'}, 'id': 62426373, 'inBedDuration': 4498902, 'isNap': True, 'latencyDuration': 178802, 'lightSleepDuration': 2764425, 'noDataDuration': 0, 'qualityDuration': 3034899, 'remSleepDuration': 270474, 'respiratoryRate': 16.4062, 'responded': False, 'score': 9, 'sleepConsistency': 24, 'sleepEfficiency': 0.702507, 'slowWaveSleepDuration': 0, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1468808}]",,21432824.0,65.0,"[{'cyclesCount': 2, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2020-04-11T07:45:31.56+00:00', 'upper': '2020-04-11T14:14:21.437+00:00'}, 'id': 62426035, 'inBedDuration': 23329877, 'isNap': False, 'latencyDuration': 118240, 'lightSleepDuration': 9028527, 'noDataDuration': 0, 'qualityDuration': 21432824, 'remSleepDuration': 7209447, 'respiratoryRate': 14.5312, 'responded': False, 'score': 65, 'sleepConsistency': 70, 'sleepEfficiency': 0.923365, 'slowWaveSleepDuration': 5194850, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1922201}]",complete,64.0,10469.0,163.0,0.00195898841863931,7.45736769468036,,[],,False,0.0562431,28397810.0,False,53.0,52.0,complete,,2020-04-11T14:14:22.398+00:00,28602625.0,2758110.0,0.0,1604339.0,32965075.0
['2020-04-12'],27399686,2020-04-14T16:03:30.159175+00:00,2020-04-13T07:35:00.019+00:00,,[),2020-04-12T07:35:00.019+00:00,2020-04-13T06:21:00+00:00,62615337.0,[],,25982598.0,84.0,"[{'cyclesCount': 6, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2020-04-12T07:35:00.019+00:00', 'upper': '2020-04-12T15:40:36.169+00:00'}, 'id': 62615337, 'inBedDuration': 29136150, 'isNap': False, 'latencyDuration': 209564, 'lightSleepDuration': 11472453, 'noDataDuration': 0, 'qualityDuration': 25982598, 'remSleepDuration': 7484646, 'respiratoryRate': 14.8828, 'responded': False, 'score': 84, 'sleepConsistency': 81, 'sleepEfficiency': 0.898226, 'slowWaveSleepDuration': 7025499, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3183042}]",complete,67.0,9176.76,126.0,0.000211384883874968,4.33530341480083,,[],,False,0.0663259,28495308.0,False,53.0,83.0,complete,,2020-04-12T15:40:37.13+00:00,28602154.0,5005376.0,3034899.0,375949.0,30948581.0
['2020-04-13'],27496146,2020-04-14T16:53:47.086714+00:00,2020-04-14T06:21:07.043+00:00,,[),2020-04-13T06:21:00+00:00,2020-04-14T04:59:00+00:00,62834356.0,[],,10751416.0,34.0,"[{'cyclesCount': 1, 'disturbanceCount': 8, 'during': {'bounds': '[)', 'lower': '2020-04-13T06:21:00+00:00', 'upper': '2020-04-13T15:00:00+00:00'}, 'id': 62834356, 'inBedDuration': 12068207, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 6455663, 'noDataDuration': 19070479, 'qualityDuration': 10751416, 'remSleepDuration': 1802842, 'respiratoryRate': 15.1025, 'responded': False, 'score': 34, 'sleepConsistency': 36, 'sleepEfficiency': 0.890888, 'slowWaveSleepDuration': 2492911, 'source': 'user', 'state': 'incomplete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1328308}]",incomplete,78.0,9764.07,179.0,0.00700242023926899,13.0690232542375,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 133, 'cumulativeWorkoutStrain': 11.1667, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-04-13T16:36:00+00:00', 'upper': '2020-04-13T17:39:00+00:00'}, 'gpsEnabled': False, 'id': 63087036, 'kilojoules': 2323.05, 'maxHeartRate': 179, 'rawScore': 0.00466636893430485, 'responded': False, 'score': 11.1667204484471, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [12535, 405667, 1860128, 1050700, 450851, 0]}]",,False,0.0630306,28600856.0,False,54.0,57.0,incomplete,,2020-04-13T15:00:00+00:00,28601211.0,2941838.0,0.0,159870.0,31702920.0
