"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"7786",2013,11,15,1643,1635,8,1957,1952,5,"B6",423,"N784JB","JFK","LAX",354,2475,16,35,2013-11-15 16:00:00
"7787",2013,11,15,1644,1645,-1,1951,2000,-9,"UA",1455,"N76503","EWR","LAX",342,2454,16,45,2013-11-15 16:00:00
"7788",2013,11,15,1646,1655,-9,1828,1845,-17,"AA",2223,"N478AA","LGA","STL",136,888,16,55,2013-11-15 16:00:00
"7789",2013,11,15,1650,1645,5,1958,2014,-16,"DL",477,"N705TW","JFK","LAX",346,2475,16,45,2013-11-15 16:00:00
"7790",2013,11,15,1650,1655,-5,2015,2015,0,"VX",413,"N640VA","JFK","LAX",362,2475,16,55,2013-11-15 16:00:00
"7791",2013,11,15,1653,1650,3,1809,1824,-15,"UA",708,"N804UA","EWR","ORD",112,719,16,50,2013-11-15 16:00:00
"7792",2013,11,15,1655,1700,-5,1855,1842,13,"UA",689,"N818UA","LGA","ORD",121,733,17,0,2013-11-15 17:00:00
"7793",2013,11,15,1707,1710,-3,1846,1900,-14,"EV",4202,"N13992","EWR","STL",138,872,17,10,2013-11-15 17:00:00
"7794",2013,11,15,1713,1715,-2,1851,1905,-14,"AA",345,"N436AA","LGA","ORD",119,733,17,15,2013-11-15 17:00:00
"7795",2013,11,15,1721,1725,-4,2027,2040,-13,"VX",169,"N629VA","EWR","LAX",345,2454,17,25,2013-11-15 17:00:00
"7796",2013,11,15,1724,1725,-1,1925,1915,10,"WN",3069,"N491WN","EWR","STL",131,872,17,25,2013-11-15 17:00:00
"7797",2013,11,15,1750,1700,50,1919,1855,24,"AA",199,"N3BEAA","JFK","ORD",122,740,17,0,2013-11-15 17:00:00
"7798",2013,11,15,1752,1800,-8,1933,1942,-9,"UA",691,"N447UA","LGA","ORD",120,733,18,0,2013-11-15 18:00:00
"7799",2013,11,15,1757,1759,-2,2117,2123,-6,"UA",535,"N502UA","JFK","LAX",355,2475,17,59,2013-11-15 17:00:00
"7800",2013,11,15,1758,1805,-7,1940,1950,-10,"AA",353,"N576AA","LGA","ORD",118,733,18,5,2013-11-15 18:00:00
"7801",2013,11,15,1759,1801,-2,1919,1944,-25,"UA",775,"N801UA","EWR","ORD",117,719,18,1,2013-11-15 18:00:00
"7802",2013,11,15,1806,1804,2,2122,2130,-8,"UA",1022,"N76288","EWR","LAX",348,2454,18,4,2013-11-15 18:00:00
"7803",2013,11,15,1812,1815,-3,2126,2146,-20,"DL",426,"N154DL","JFK","LAX",350,2475,18,15,2013-11-15 18:00:00
"7804",2013,11,15,1834,1805,29,2020,1950,30,"WN",195,"N421LV","LGA","STL",135,888,18,5,2013-11-15 18:00:00
"7805",2013,11,15,1840,1829,11,1957,2004,-7,"MQ",3134,"N530MQ","EWR","ORD",109,719,18,29,2013-11-15 18:00:00
"7806",2013,11,15,1846,1850,-4,2227,2200,27,"AA",119,"N3ADAA","EWR","LAX",346,2454,18,50,2013-11-15 18:00:00
"7807",2013,11,15,1849,1855,-6,2023,2035,-12,"AA",359,"N583AA","LGA","ORD",118,733,18,55,2013-11-15 18:00:00
"7808",2013,11,15,1857,1900,-3,2017,2043,-26,"UA",654,"N444UA","EWR","ORD",112,719,19,0,2013-11-15 19:00:00
"7809",2013,11,15,1857,1900,-3,2035,2035,0,"UA",693,"N460UA","LGA","ORD",115,733,19,0,2013-11-15 19:00:00
"7810",2013,11,15,1858,1900,-2,2039,2056,-17,"9E",2928,"N924XJ","JFK","ORD",118,740,19,0,2013-11-15 19:00:00
"7811",2013,11,15,1910,1910,0,2211,2215,-4,"AA",21,"N332AA","JFK","LAX",336,2475,19,10,2013-11-15 19:00:00
"7812",2013,11,15,1926,1929,-3,2240,2255,-15,"UA",1526,"N37471","EWR","LAX",340,2454,19,29,2013-11-15 19:00:00
"7813",2013,11,15,1930,1940,-10,2052,2120,-28,"AA",363,"N479AA","LGA","ORD",112,733,19,40,2013-11-15 19:00:00
"7814",2013,11,15,1953,2005,-12,2107,2130,-23,"MQ",3604,"N543MQ","EWR","ORD",107,719,20,5,2013-11-15 20:00:00
"7815",2013,11,15,2000,2000,0,2315,2315,0,"VX",415,"N641VA","JFK","LAX",358,2475,20,0,2013-11-15 20:00:00
"7816",2013,11,15,2005,2000,5,2128,2136,-8,"UA",1498,"N77520","LGA","ORD",108,733,20,0,2013-11-15 20:00:00
"7817",2013,11,15,2014,2015,-1,2325,2354,-29,"DL",427,"N183DN","JFK","LAX",346,2475,20,15,2013-11-15 20:00:00
"7818",2013,11,15,2015,2019,-4,2327,2345,-18,"UA",1224,"N35271","EWR","LAX",346,2454,20,19,2013-11-15 20:00:00
"7819",2013,11,15,2025,2025,0,2330,2340,-10,"UA",314,"N568UA","JFK","LAX",338,2475,20,25,2013-11-15 20:00:00
"7820",2013,11,15,2038,2040,-2,2353,2359,-6,"B6",523,"N641JB","JFK","LAX",350,2475,20,40,2013-11-15 20:00:00
"7821",2013,11,15,2044,2045,-1,2158,2225,-27,"AA",371,"N596AA","LGA","ORD",110,733,20,45,2013-11-15 20:00:00
"7822",2013,11,15,2140,2140,0,100,40,20,"AA",185,"N335AA","JFK","LAX",352,2475,21,40,2013-11-15 21:00:00
"7823",2013,11,15,2151,2152,-1,2352,2342,10,"EV",4672,"N13958","EWR","STL",158,872,21,52,2013-11-15 21:00:00
"7824",2013,11,15,NA,639,NA,NA,955,NA,"UA",1439,NA,"EWR","LAX",NA,2454,6,39,2013-11-15 06:00:00
"7825",2013,11,16,555,600,-5,724,737,-13,"UA",1187,"N37298","LGA","ORD",122,733,6,0,2013-11-16 06:00:00
"7826",2013,11,16,608,610,-2,805,746,19,"B6",905,"N705JB","JFK","ORD",131,740,6,10,2013-11-16 06:00:00
"7827",2013,11,16,623,630,-7,813,805,8,"AA",303,"N570AA","LGA","ORD",130,733,6,30,2013-11-16 06:00:00
"7828",2013,11,16,634,639,-5,948,1002,-14,"UA",398,"N595UA","JFK","LAX",348,2475,6,39,2013-11-16 06:00:00
"7829",2013,11,16,651,700,-9,1003,1015,-12,"B6",23,"N796JB","JFK","LAX",344,2475,7,0,2013-11-16 07:00:00
"7830",2013,11,16,655,700,-5,1017,1023,-6,"DL",472,"N156DL","JFK","LAX",345,2475,7,0,2013-11-16 07:00:00
"7831",2013,11,16,655,700,-5,835,837,-2,"UA",156,"N73283","LGA","ORD",128,733,7,0,2013-11-16 07:00:00
"7832",2013,11,16,655,700,-5,1023,1015,8,"VX",399,"N632VA","JFK","LAX",354,2475,7,0,2013-11-16 07:00:00
"7833",2013,11,16,703,710,-7,840,845,-5,"AA",305,"N454AA","LGA","ORD",131,733,7,10,2013-11-16 07:00:00
"7834",2013,11,16,707,710,-3,848,855,-7,"WN",806,"N454WN","EWR","STL",143,872,7,10,2013-11-16 07:00:00
"7835",2013,11,16,731,729,2,1032,1047,-15,"UA",1506,"N69804","EWR","LAX",338,2454,7,29,2013-11-16 07:00:00
"7836",2013,11,16,753,759,-6,937,934,3,"AA",307,"N438AA","LGA","ORD",127,733,7,59,2013-11-16 07:00:00
"7837",2013,11,16,754,800,-6,918,937,-19,"UA",1553,"N78511","LGA","ORD",120,733,8,0,2013-11-16 08:00:00
"7838",2013,11,16,824,830,-6,1023,1013,10,"9E",2926,"N8412F","JFK","ORD",126,740,8,30,2013-11-16 08:00:00
"7839",2013,11,16,827,830,-3,1150,1152,-2,"UA",443,"N590UA","JFK","LAX",349,2475,8,30,2013-11-16 08:00:00
"7840",2013,11,16,829,800,29,1128,1100,28,"AA",33,"N336AA","JFK","LAX",339,2475,8,0,2013-11-16 08:00:00
"7841",2013,11,16,852,900,-8,1025,1036,-11,"UA",544,"N843UA","LGA","ORD",123,733,9,0,2013-11-16 09:00:00
"7842",2013,11,16,854,900,-6,1026,1045,-19,"AA",313,"N4XJAA","LGA","ORD",124,733,9,0,2013-11-16 09:00:00
"7843",2013,11,16,855,900,-5,1206,1215,-9,"DL",422,"N199DN","JFK","LAX",344,2475,9,0,2013-11-16 09:00:00
"7844",2013,11,16,858,845,13,1203,1158,5,"UA",1223,"N57868","EWR","LAX",335,2454,8,45,2013-11-16 08:00:00
"7845",2013,11,16,858,905,-7,1211,1220,-9,"VX",161,"N638VA","EWR","LAX",351,2454,9,5,2013-11-16 09:00:00
"7846",2013,11,16,901,900,1,1040,1034,6,"UA",1030,"N75861","EWR","ORD",119,719,9,0,2013-11-16 09:00:00
"7847",2013,11,16,906,910,-4,1218,1220,-2,"AA",1,"N324AA","JFK","LAX",336,2475,9,10,2013-11-16 09:00:00
"7848",2013,11,16,908,915,-7,1237,1230,7,"VX",407,"N629VA","JFK","LAX",351,2475,9,15,2013-11-16 09:00:00
"7849",2013,11,16,915,625,170,1221,939,162,"UA",997,"N801UA","EWR","LAX",336,2454,6,25,2013-11-16 06:00:00
"7850",2013,11,16,928,935,-7,1108,1055,13,"MQ",3611,"N506MQ","EWR","ORD",120,719,9,35,2013-11-16 09:00:00
"7851",2013,11,16,934,940,-6,1117,1120,-3,"AA",317,"N508AA","LGA","ORD",130,733,9,40,2013-11-16 09:00:00
"7852",2013,11,16,953,959,-6,1138,1144,-6,"AA",1030,"N4XXAA","LGA","STL",141,888,9,59,2013-11-16 09:00:00
"7853",2013,11,16,955,1000,-5,1140,1137,3,"UA",1094,"N76269","LGA","ORD",121,733,10,0,2013-11-16 10:00:00
"7854",2013,11,16,1027,1030,-3,1341,1325,16,"AA",19,"N327AA","JFK","LAX",351,2475,10,30,2013-11-16 10:00:00
"7855",2013,11,16,1030,1035,-5,1225,1220,5,"AA",325,"N470AA","LGA","ORD",128,733,10,35,2013-11-16 10:00:00
"7856",2013,11,16,1045,1049,-4,1237,1239,-2,"EV",4162,"N11544","EWR","STL",148,872,10,49,2013-11-16 10:00:00
"7857",2013,11,16,1102,1059,3,1418,1426,-8,"UA",785,"N852UA","EWR","LAX",348,2454,10,59,2013-11-16 10:00:00
"7858",2013,11,16,1128,1119,9,1432,1432,0,"UA",703,"N589UA","JFK","LAX",344,2475,11,19,2013-11-16 11:00:00
"7859",2013,11,16,1144,1151,-7,1458,1459,-1,"B6",323,"N784JB","JFK","LAX",352,2475,11,51,2013-11-16 11:00:00
"7860",2013,11,16,1153,1200,-7,1449,1455,-6,"AA",3,"N339AA","JFK","LAX",338,2475,12,0,2013-11-16 12:00:00
"7861",2013,11,16,1208,1220,-12,1355,1400,-5,"AA",329,"N564AA","LGA","ORD",131,733,12,20,2013-11-16 12:00:00
"7862",2013,11,16,1254,1300,-6,1432,1439,-7,"UA",1177,"N38727","LGA","ORD",127,733,13,0,2013-11-16 13:00:00
"7863",2013,11,16,1254,1300,-6,1557,1605,-8,"VX",165,"N623VA","EWR","LAX",349,2454,13,0,2013-11-16 13:00:00
"7864",2013,11,16,1254,1300,-6,1623,1610,13,"VX",411,"N621VA","JFK","LAX",359,2475,13,0,2013-11-16 13:00:00
"7865",2013,11,16,1259,1300,-1,1425,1428,-3,"UA",1622,"N12114","EWR","ORD",124,719,13,0,2013-11-16 13:00:00
"7866",2013,11,16,1327,1325,2,1649,1643,6,"UA",1199,"N14115","EWR","LAX",348,2454,13,25,2013-11-16 13:00:00
"7867",2013,11,16,1328,1330,-2,1513,1520,-7,"WN",4064,"N412WN","LGA","STL",148,888,13,30,2013-11-16 13:00:00
"7868",2013,11,16,1342,1345,-3,1636,1650,-14,"AA",117,"N323AA","JFK","LAX",335,2475,13,45,2013-11-16 13:00:00
"7869",2013,11,16,1410,1415,-5,1727,1736,-9,"UA",1493,"N76519","EWR","LAX",352,2454,14,15,2013-11-16 14:00:00
"7870",2013,11,16,1410,1415,-5,1546,1550,-4,"AA",1170,"N583AA","LGA","STL",138,888,14,15,2013-11-16 14:00:00
"7871",2013,11,16,1412,1420,-8,1610,1555,15,"AA",337,"N438AA","LGA","ORD",144,733,14,20,2013-11-16 14:00:00
"7872",2013,11,16,1456,1500,-4,1624,1640,-16,"UA",685,"N824UA","LGA","ORD",121,733,15,0,2013-11-16 15:00:00
"7873",2013,11,16,1458,1455,3,1820,1819,1,"UA",841,"N598UA","JFK","LAX",349,2475,14,55,2013-11-16 14:00:00
"7874",2013,11,16,1509,1459,10,1819,1819,0,"UA",1600,"N41140","EWR","LAX",346,2454,14,59,2013-11-16 14:00:00
"7875",2013,11,16,1509,1515,-6,1637,1700,-23,"AA",341,"N569AA","LGA","ORD",128,733,15,15,2013-11-16 15:00:00
"7876",2013,11,16,1526,1530,-4,1829,1855,-26,"DL",424,"N705TW","JFK","LAX",338,2475,15,30,2013-11-16 15:00:00
"7877",2013,11,16,1526,1530,-4,1847,1845,2,"AA",133,"N329AA","JFK","LAX",349,2475,15,30,2013-11-16 15:00:00
"7878",2013,11,16,1527,1525,2,1648,1659,-11,"UA",708,"N816UA","EWR","ORD",122,719,15,25,2013-11-16 15:00:00
"7879",2013,11,16,1556,1550,6,1743,1742,1,"9E",2927,"N913XJ","JFK","ORD",129,740,15,50,2013-11-16 15:00:00
"7880",2013,11,16,1558,1559,-1,1719,1732,-13,"UA",1554,"N34222","EWR","ORD",122,719,15,59,2013-11-16 15:00:00
"7881",2013,11,16,1626,1630,-4,1932,1940,-8,"AA",181,"N335AA","JFK","LAX",343,2475,16,30,2013-11-16 16:00:00
"7882",2013,11,16,1627,1630,-3,1925,1943,-18,"UA",375,"N854UA","EWR","LAX",337,2454,16,30,2013-11-16 16:00:00
"7883",2013,11,16,1629,1635,-6,1945,1952,-7,"B6",423,"N653JB","JFK","LAX",348,2475,16,35,2013-11-16 16:00:00
"7884",2013,11,16,1652,1655,-3,2008,2015,-7,"VX",413,"N855VA","JFK","LAX",353,2475,16,55,2013-11-16 16:00:00
"7885",2013,11,16,1655,1700,-5,1841,1855,-14,"AA",199,"N3GUAA","JFK","ORD",128,740,17,0,2013-11-16 17:00:00
"7886",2013,11,16,1700,1700,0,1817,1834,-17,"UA",635,"N830UA","EWR","ORD",119,719,17,0,2013-11-16 17:00:00
"7887",2013,11,16,1706,1710,-4,1858,1900,-2,"EV",4202,"N14952","EWR","STL",153,872,17,10,2013-11-16 17:00:00
"7888",2013,11,16,1716,1715,1,1843,1905,-22,"AA",345,"N403AA","LGA","ORD",124,733,17,15,2013-11-16 17:00:00
"7889",2013,11,16,1747,1559,108,1934,1746,108,"B6",1105,"N192JB","JFK","ORD",129,740,15,59,2013-11-16 15:00:00
"7890",2013,11,16,1753,1759,-6,2055,2123,-28,"UA",535,"N568UA","JFK","LAX",343,2475,17,59,2013-11-16 17:00:00
"7891",2013,11,16,1840,1855,-15,1957,2035,-38,"AA",359,"N499AA","LGA","ORD",119,733,18,55,2013-11-16 18:00:00
"7892",2013,11,16,1841,1829,12,2004,2004,0,"MQ",3134,"N9EAMQ","EWR","ORD",120,719,18,29,2013-11-16 18:00:00
"7893",2013,11,16,1848,1846,2,2029,2039,-10,"9E",2928,"N295PQ","JFK","ORD",124,740,18,46,2013-11-16 18:00:00
"7894",2013,11,16,1848,1850,-2,2212,2200,12,"AA",119,"N3ASAA","EWR","LAX",355,2454,18,50,2013-11-16 18:00:00
"7895",2013,11,16,1851,1815,36,2159,2141,18,"DL",426,"N183DN","JFK","LAX",348,2475,18,15,2013-11-16 18:00:00
"7896",2013,11,16,1904,1910,-6,2206,2215,-9,"AA",21,"N328AA","JFK","LAX",342,2475,19,10,2013-11-16 19:00:00
"7897",2013,11,16,1938,1938,0,2233,2304,-31,"UA",1526,"N78438","EWR","LAX",343,2454,19,38,2013-11-16 19:00:00
"7898",2013,11,16,2029,2015,14,3,2351,12,"DL",427,"N154DL","JFK","LAX",364,2475,20,15,2013-11-16 20:00:00
"7899",2013,11,16,2034,2040,-6,1,2359,2,"B6",523,"N768JB","JFK","LAX",350,2475,20,40,2013-11-16 20:00:00
"7900",2013,11,16,2230,2140,50,139,40,59,"AA",185,"N336AA","JFK","LAX",342,2475,21,40,2013-11-16 21:00:00
"7901",2013,11,17,624,630,-6,800,805,-5,"AA",303,"N439AA","LGA","ORD",141,733,6,30,2013-11-17 06:00:00
"7902",2013,11,17,633,630,3,807,806,1,"B6",905,"N346JB","JFK","ORD",138,740,6,30,2013-11-17 06:00:00
"7903",2013,11,17,651,700,-9,1016,1015,1,"B6",23,"N658JB","JFK","LAX",362,2475,7,0,2013-11-17 07:00:00
"7904",2013,11,17,651,700,-9,1016,1015,1,"VX",399,"N847VA","JFK","LAX",365,2475,7,0,2013-11-17 07:00:00
"7905",2013,11,17,657,700,-3,823,836,-13,"UA",691,"N479UA","LGA","ORD",131,733,7,0,2013-11-17 07:00:00
"7906",2013,11,17,702,700,2,1022,1023,-1,"DL",472,"N180DN","JFK","LAX",344,2475,7,0,2013-11-17 07:00:00
"7907",2013,11,17,704,710,-6,837,845,-8,"AA",305,"N578AA","LGA","ORD",135,733,7,10,2013-11-17 07:00:00
"7908",2013,11,17,708,705,3,1021,1023,-2,"UA",1439,"N47414","EWR","LAX",352,2454,7,5,2013-11-17 07:00:00
"7909",2013,11,17,750,759,-9,918,934,-16,"AA",307,"N596AA","LGA","ORD",134,733,7,59,2013-11-17 07:00:00
"7910",2013,11,17,806,751,15,937,928,9,"UA",279,"N475UA","EWR","ORD",128,719,7,51,2013-11-17 07:00:00
"7911",2013,11,17,808,800,8,1133,1100,33,"AA",33,"N324AA","JFK","LAX",354,2475,8,0,2013-11-17 08:00:00
"7912",2013,11,17,824,830,-6,1017,1013,4,"9E",2926,"N927XJ","JFK","ORD",139,740,8,30,2013-11-17 08:00:00
"7913",2013,11,17,841,840,1,1055,1030,25,"EV",4711,"N11551","EWR","STL",167,872,8,40,2013-11-17 08:00:00
"7914",2013,11,17,842,830,12,1159,1152,7,"UA",443,"N588UA","JFK","LAX",351,2475,8,30,2013-11-17 08:00:00
"7915",2013,11,17,854,900,-6,1205,1215,-10,"DL",422,"N705TW","JFK","LAX",350,2475,9,0,2013-11-17 09:00:00
"7916",2013,11,17,857,900,-3,1035,1036,-1,"UA",711,"N830UA","LGA","ORD",131,733,9,0,2013-11-17 09:00:00
"7917",2013,11,17,859,857,2,1245,1217,28,"UA",376,"N843UA","EWR","LAX",356,2454,8,57,2013-11-17 08:00:00
"7918",2013,11,17,902,910,-8,1036,1055,-19,"AA",313,"N4WVAA","LGA","ORD",133,733,9,10,2013-11-17 09:00:00
"7919",2013,11,17,904,910,-6,1244,1220,24,"AA",1,"N339AA","JFK","LAX",355,2475,9,10,2013-11-17 09:00:00
"7920",2013,11,17,911,915,-4,1232,1230,2,"VX",407,"N642VA","JFK","LAX",352,2475,9,15,2013-11-17 09:00:00
"7921",2013,11,17,913,900,13,1051,1034,17,"UA",1030,"N75858","EWR","ORD",127,719,9,0,2013-11-17 09:00:00
"7922",2013,11,17,919,921,-2,1234,1235,-1,"B6",223,"N775JB","JFK","LAX",350,2475,9,21,2013-11-17 09:00:00
"7923",2013,11,17,935,940,-5,1113,1120,-7,"AA",317,"N4XXAA","LGA","ORD",132,733,9,40,2013-11-17 09:00:00
"7924",2013,11,17,949,959,-10,1144,1144,0,"AA",1030,"N4YSAA","LGA","STL",136,888,9,59,2013-11-17 09:00:00
"7925",2013,11,17,1008,1015,-7,1146,1130,16,"MQ",3611,"N542MQ","EWR","ORD",134,719,10,15,2013-11-17 10:00:00
"7926",2013,11,17,1029,1030,-1,1347,1325,22,"AA",19,"N328AA","JFK","LAX",352,2475,10,30,2013-11-17 10:00:00
"7927",2013,11,17,1046,1050,-4,1249,1240,9,"EV",4162,"N12567","EWR","STL",165,872,10,50,2013-11-17 10:00:00
"7928",2013,11,17,1055,1059,-4,1540,1230,NA,"UA",654,"N853UA","EWR","ORD",NA,719,10,59,2013-11-17 10:00:00
"7929",2013,11,17,1113,1029,44,NA,1214,NA,"AA",325,"N494AA","LGA","ORD",NA,733,10,29,2013-11-17 10:00:00
"7930",2013,11,17,1114,1119,-5,1432,1432,0,"UA",703,"N596UA","JFK","LAX",349,2475,11,19,2013-11-17 11:00:00
"7931",2013,11,17,1150,1151,-1,1514,1459,15,"B6",323,"N784JB","JFK","LAX",362,2475,11,51,2013-11-17 11:00:00
"7932",2013,11,17,1157,1200,-3,1522,1455,27,"AA",3,"N319AA","JFK","LAX",360,2475,12,0,2013-11-17 12:00:00
"7933",2013,11,17,1158,1200,-2,1500,1520,-20,"DL",423,"N717TW","JFK","LAX",338,2475,12,0,2013-11-17 12:00:00
"7934",2013,11,17,1224,1230,-6,1408,1420,-12,"WN",2639,"N8614M","LGA","STL",142,888,12,30,2013-11-17 12:00:00
"7935",2013,11,17,1258,1300,-2,1619,1605,14,"VX",165,"N635VA","EWR","LAX",350,2454,13,0,2013-11-17 13:00:00
"7936",2013,11,17,1302,1300,2,1634,1610,24,"VX",411,"N629VA","JFK","LAX",357,2475,13,0,2013-11-17 13:00:00
"7937",2013,11,17,1338,1325,13,1643,1643,0,"UA",1054,"N12125","EWR","LAX",340,2454,13,25,2013-11-17 13:00:00
"7938",2013,11,17,1342,1345,-3,1648,1650,-2,"AA",117,"N335AA","JFK","LAX",342,2475,13,45,2013-11-17 13:00:00
"7939",2013,11,17,1407,1415,-8,1602,1550,12,"AA",1170,"N4YNAA","LGA","STL",147,888,14,15,2013-11-17 14:00:00
"7940",2013,11,17,1451,1455,-4,1802,1819,-17,"UA",841,"N518UA","JFK","LAX",350,2475,14,55,2013-11-17 14:00:00
"7941",2013,11,17,1505,1459,6,1819,1819,0,"UA",1600,"N19130","EWR","LAX",349,2454,14,59,2013-11-17 14:00:00
"7942",2013,11,17,1519,1125,234,1716,1310,246,"AA",327,"N3GJAA","LGA","ORD",157,733,11,25,2013-11-17 11:00:00
"7943",2013,11,17,1522,1528,-6,1718,1714,4,"EV",4596,"N16954","EWR","STL",147,872,15,28,2013-11-17 15:00:00
"7944",2013,11,17,1527,1530,-3,1827,1845,-18,"AA",133,"N327AA","JFK","LAX",327,2475,15,30,2013-11-17 15:00:00
"7945",2013,11,17,1533,1530,3,1902,1901,1,"DL",417,"N186DN","JFK","LAX",347,2475,15,30,2013-11-17 15:00:00
"7946",2013,11,17,1546,1300,166,1813,1428,225,"UA",1734,"N14118","EWR","ORD",157,719,13,0,2013-11-17 13:00:00
"7947",2013,11,17,1552,1400,112,1807,1531,156,"UA",643,"N402UA","EWR","ORD",157,719,14,0,2013-11-17 14:00:00
"7948",2013,11,17,1558,1559,-1,1843,1731,72,"UA",708,"N415UA","EWR","ORD",167,719,15,59,2013-11-17 15:00:00
"7949",2013,11,17,1616,1605,11,1945,1755,110,"AA",343,"N596AA","LGA","ORD",147,733,16,5,2013-11-17 16:00:00
"7950",2013,11,17,1620,1527,53,1904,1701,123,"UA",399,"N852UA","EWR","ORD",172,719,15,27,2013-11-17 15:00:00
"7951",2013,11,17,1626,1630,-4,1942,1940,2,"AA",181,"N336AA","JFK","LAX",340,2475,16,30,2013-11-17 16:00:00
"7952",2013,11,17,1627,1520,67,1914,1705,129,"AA",341,"N494AA","LGA","ORD",171,733,15,20,2013-11-17 15:00:00
"7953",2013,11,17,1645,1645,0,2023,2014,9,"DL",477,"N723TW","JFK","LAX",342,2475,16,45,2013-11-17 16:00:00
"7954",2013,11,17,1650,1300,230,2013,1438,335,"UA",681,"N803UA","LGA","ORD",176,733,13,0,2013-11-17 13:00:00
"7955",2013,11,17,1703,1710,-7,1906,1900,6,"EV",4202,"N10575","EWR","STL",146,872,17,10,2013-11-17 17:00:00
"7956",2013,11,17,1707,1700,7,2045,2013,32,"UA",220,"N844UA","EWR","LAX",345,2454,17,0,2013-11-17 17:00:00
"7957",2013,11,17,1710,1655,15,2036,2015,21,"VX",413,"N637VA","JFK","LAX",351,2475,16,55,2013-11-17 16:00:00
"7958",2013,11,17,1723,1725,-2,1924,1915,9,"WN",3069,"N460WN","EWR","STL",137,872,17,25,2013-11-17 17:00:00
"7959",2013,11,17,1726,1715,11,2030,1905,85,"AA",345,"N4YSAA","LGA","ORD",149,733,17,15,2013-11-17 17:00:00
"7960",2013,11,17,1733,1655,38,1919,1845,34,"AA",2223,"N467AA","LGA","STL",148,888,16,55,2013-11-17 16:00:00
"7961",2013,11,17,1738,1725,13,2119,2040,39,"VX",169,"N625VA","EWR","LAX",351,2454,17,25,2013-11-17 17:00:00
"7962",2013,11,17,1756,1759,-3,2103,2123,-20,"UA",535,"N589UA","JFK","LAX",342,2475,17,59,2013-11-17 17:00:00
"7963",2013,11,17,1800,1801,-1,2051,1945,66,"UA",1177,"N30401","EWR","ORD",148,719,18,1,2013-11-17 18:00:00
"7964",2013,11,17,1807,1804,3,2157,2128,29,"UA",321,"N850UA","EWR","LAX",352,2454,18,4,2013-11-17 18:00:00
"7965",2013,11,17,1809,1550,139,2030,1745,165,"9E",2927,"N296PQ","JFK","ORD",138,740,15,50,2013-11-17 15:00:00
"7966",2013,11,17,1812,1815,-3,2150,2146,4,"DL",426,"N198DN","JFK","LAX",346,2475,18,15,2013-11-17 18:00:00
"7967",2013,11,17,1836,1635,121,2203,1952,131,"B6",423,"N789JB","JFK","LAX",354,2475,16,35,2013-11-17 16:00:00
"7968",2013,11,17,1836,1805,31,2030,1950,40,"WN",195,"N904WN","LGA","STL",143,888,18,5,2013-11-17 18:00:00
"7969",2013,11,17,1839,1700,99,2035,1855,100,"AA",199,"N3JCAA","JFK","ORD",132,740,17,0,2013-11-17 17:00:00
"7970",2013,11,17,1841,1805,36,2057,1950,67,"AA",353,"N4XWAA","LGA","ORD",154,733,18,5,2013-11-17 18:00:00
"7971",2013,11,17,1845,1559,166,2323,1746,NA,"B6",1105,"N236JB","JFK","ORD",NA,740,15,59,2013-11-17 15:00:00
"7972",2013,11,17,1848,1850,-2,2218,2200,18,"AA",119,"N3HYAA","EWR","LAX",348,2454,18,50,2013-11-17 18:00:00
"7973",2013,11,17,1855,1500,235,2132,1641,291,"UA",1263,"N37287","LGA","ORD",122,733,15,0,2013-11-17 15:00:00
"7974",2013,11,17,1908,1910,-2,2155,2215,-20,"AA",21,"N329AA","JFK","LAX",326,2475,19,10,2013-11-17 19:00:00
"7975",2013,11,17,1935,1929,6,2306,2249,17,"UA",312,"N570UA","EWR","LAX",345,2454,19,29,2013-11-17 19:00:00
"7976",2013,11,17,1941,1600,221,2210,1741,269,"UA",1051,"N38727","LGA","ORD",125,733,16,0,2013-11-17 16:00:00
"7977",2013,11,17,1959,2000,-1,2342,2315,27,"VX",415,"N623VA","JFK","LAX",346,2475,20,0,2013-11-17 20:00:00
"7978",2013,11,17,2010,2015,-5,2323,2354,-31,"DL",427,"N197DN","JFK","LAX",349,2475,20,15,2013-11-17 20:00:00
"7979",2013,11,17,2011,1940,31,2153,2120,33,"AA",363,"N552AA","LGA","ORD",119,733,19,40,2013-11-17 19:00:00
"7980",2013,11,17,2016,2019,-3,2330,2345,-15,"UA",1224,"N36272","EWR","LAX",352,2454,20,19,2013-11-17 20:00:00
"7981",2013,11,17,2031,2025,6,2341,2340,1,"UA",314,"N597UA","JFK","LAX",352,2475,20,25,2013-11-17 20:00:00
"7982",2013,11,17,2036,1855,101,2211,2035,96,"AA",359,"N4XNAA","LGA","ORD",122,733,18,55,2013-11-17 18:00:00
"7983",2013,11,17,2201,2040,81,128,2359,89,"B6",523,"N590JB","JFK","LAX",351,2475,20,40,2013-11-17 20:00:00
"7984",2013,11,17,2206,1900,186,2340,2056,164,"9E",2928,"N917XJ","JFK","ORD",124,740,19,0,2013-11-17 19:00:00
"7985",2013,11,17,2221,2045,96,2338,2225,73,"AA",371,"N547AA","LGA","ORD",120,733,20,45,2013-11-17 20:00:00
"7986",2013,11,17,2231,2152,39,14,2342,32,"EV",4672,"N16954","EWR","STL",143,872,21,52,2013-11-17 21:00:00
